SMILES,Energygap
OC(O)C(Cl)(Cl)Cl,241.3286662
CSS(=O)(=O)C,202.2775262
CC1(C)CCC(=O)C=C1,187.2198202
OC(=O)CC=C,229.0250973
OC(=O)CCC=C,226.6813512
OCC#C,229.9425154
CC1=CC(=O)CC1,192.3001331
CC1=CC[C@@H]2C[C@H]1C2(C)C,206.832614
CCCCI,194.3771878
CCCc1nc2c(C)cc(cc2n1Cc1ccc(cc1)c1ccccc1C(=O)O)c1nc2ccccc2n1C,140.769094
CC(C)(C)OC(=O)c1ccccc1,187.20727
OC(=O)CCC(=O)c1ccccc1,180.5883051
N[C@@](c1ccccc1)(c1ccccc1)c1ccccc1,181.5565515
Fc1c(F)c(F)c(c(F)c1F)C(F)(F)F,192.1420008
CC(=O)c1ccc(cc1)N=C=O,165.3561516
CCOC(=O)OC(=O)OCC,265.1558105
Oc1ccc(cc1)C(=O)/C=C/c1ccccc1,146.839616
Oc1ccc(cc1)/C=C/c1ccccc1,139.3433935
CCC(=O)Cl,230.050447
COc1ccc(CCC(=O)O)cc1,178.874578
OC(=O)c1ccc2ccccc2n1,155.1459527
FC(F)(F)c1cccc(Br)c1,185.9729598
Cc1ccc(CN)cc1,192.2894654
N#Cc1ccccc1n1ccnc1,156.9362358
[O]N1C=C[C@H](C=C1)C#N,151.2441017
NCCC1=CCCCC1,211.5922697
FC(F)(F)C(=O)c1ccc(cc1)C(F)(F)F,173.506866
COCC(=O)OC,239.6375295
CC(C)(C)c1ccccc1N,177.7620045
COC(=O)Cc1cccc(Cl)c1,191.2961187
Cc1ccnc2ccccc12,160.9642161
COC(=O)/C(=C\C)/C,193.2796746
CC(=C)C=C,182.294502
CC(=O)CCc1ccccc1,195.8066533
O=C1OC(=O)c2ncccc12,182.4099637
CC(C)C[C@@H](N)C(=O)O,224.3677255
CC(C)/C=C\C=O,190.69622
[nH]1nccn1,232.5780532
OC(=O)COCCOCC(=O)O,243.8054443
C/C=C/CCl,216.4447968
Oc1ccc(cc1C=O)N(=O)=O,169.0421395
CC(=C)CC(C)(C)C,215.0768272
OC(=O)C1CCC1,239.6532172
Cc1cc(Br)c(C)cc1Br,179.3853703
COc1cc(N)cc(c1)C(F)(F)F,172.4382182
ClC(=C(Cl)Cl)Cl,189.962662
O=N(=O)c1cccc(Br)c1,162.592602
OC(=O)[C@H]1Cc2ccccc2C1,192.2449123
OC(=O)CCCl,250.3409505
CCN(O)CC,222.0992804
C[C@@H](C=O)c1ccccc1,191.4310331
SCCCS,207.6408456
C1CCC(CC1)NC1CCCCC1,207.0961678
Nc1ccc(CCO)cc1,172.6321185
O=N(=O)c1cccnc1Cl,173.6273477
COC(=O)[C@@H](Br)c1ccccc1,177.6892135
Brc1ccc2ccccc2c1,156.0257203
Oc1ccc(C=O)cc1,169.9413599
O[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,232.8014464
Fc1c(F)c(F)c(c(F)c1F)C(=O)C(F)(F)F,168.1297414
Cc1ccc(C)c(Cl)c1,189.2033761
Oc1ccccc1F,189.2152988
ClC(=O)OCC(Cl)(Cl)Cl,240.7337877
CC(=CC(=O)Cl)C,189.089797
CC(=O)OC/C=C/c1ccccc1,167.5041149
Oc1ccc2ccccc2c1Br,149.5391598
C[C@@H](O)c1ccccc1,198.8663872
CC(C)(C)OC(=O)CC(=O)OC(C)(C)C,244.0746456
NC(=O)[N][N]C(=O)N,156.2541336
COC(=O)c1ccccc1Cl,177.0397417
CC1(C)C(C(=O)O)C1(C)C,233.1290061
Fc1cncc(Br)c1,184.6332281
Cc1ccc(Br)cn1,182.4494968
Clc1[nH]c2ccccc2n1,178.9467415
OC(=O)Cc1c[nH]c2ccccc12,169.3056933
COCCOC,255.466444
COC(=C(C)C)O[Si](C)(C)C,195.9459603
OC(=O)c1ccccc1Oc1ccccc1,170.7100584
OC(=O)/C=C\c1c[nH]c2ccccc12,144.4757896
O,282.7618305
COC(=O)CC(=O)C(C)(C)C,211.8125254
O=C1CCOc2ccccc12,164.445636
Brc1cccc2ccccc12,153.6066731
COc1ccc(CC=C)cc1,179.8886325
CCCC[C@@H](O)C=C,224.7285432
COC(=O)C(Br)C(=O)OC,214.2886759
CCCC[C@@](O)(CC)C#Cc1ccccc1,174.5623361
FC(F)(F)c1cc(cc(c1)C(F)(F)F)N=C=S,156.3043343
OC(=O)CCCCCCCCCCCCCCC(=O)O,243.9252985
Cn1cccc1C(=O)C,171.0495408
CNCc1ccccc1,194.3363998
O=N(=O)c1ccc2nc[nH]c2c1,161.6243556
NS(=O)(=O)c1ccc(F)cc1,194.946966
C[C@@H](O)CC#C,233.7941657
COc1ccccn1,184.9494926
FC(F)(F)Oc1ccc(cc1)S(=O)(=O)Cl,181.0131287
OCC(=C)Cl,209.9971419
COC=O,259.5314473
OC(=O)c1cccc(O)c1,168.9298154
OC(=O)CCCC[C@@H]1SC[C@H]2NC(=O)N[C@@H]12,202.9828463
CC(=O)CCl,215.6076998
O=C(c1ccccc1)c1ccccn1,163.1347697
OCCCCCCCl,247.3263973
BrCCCC#N,233.9322177
Cc1ccc(F)cc1,190.6686097
C[C@H]1CCC(=O)C1=O,158.0908524
CS(=O)(=O)N,263.4376908
Fc1ccc2[nH]ccc2c1,169.4901809
OC(=O)c1ccccc1N(=O)=O,168.5012267
CCOC(=O)CC(C)C,251.7948888
ClC(Cl)C(=O)Cl,215.0849848
CC(C)(C)O[N][O],201.7861866
ClCN1C(=O)c2ccccc2C1=O,173.7898726
CCCCCCCCCCCCCC(=O)O,250.0529239
C1C(=C(c2ccccc2)C(=C1c1ccccc1)c1ccccc1)c1ccccc1,131.9682802
COC(CC(OC)OC)OC,248.9208976
C=Cc1ccncc1,174.83342
Fc1c(F)c(F)c(C#N)c(F)c1F,182.5135027
COc1cc(Br)cc(OC)c1OC,184.5767523
CN(C)P(N(C)C)N(C)C,193.0092182
OCc1c[nH]c2ccccc12,169.2360398
CNS(=O)(=O)c1ccc(C)cc1,189.1356052
O=N(=O)c1ccc(I)cc1,157.958448
FC(F)(F)c1ccc(cc1)C(=O)Cl,177.5524165
C1Cc2ccccc2N1,170.7935171
Fc1ccc(cc1)C(=O)CBr,172.4677111
COC(=O)OC,282.0458427
c1ccnnc1,177.8159703
C/C(=C\C#N)/N,185.7602343
COC(=O)C(=O)c1ccccc1,166.4492723
BrCCc1ccccc1,196.3638813
COC(CN)OC,232.0653784
O=N(=O)c1ccccc1C=O,172.984151
Cc1cccc(Cl)c1,191.7824381
O[C@@H](/C=C/c1ccccc1)c1ccccc1,163.8758579
Nc1cc2ccccc2cc1C(=O)O,150.1177231
CCCCCCCBr,230.4677405
N[C@H]1CC[C@H](O)CC1,222.6834913
CC1(C)[C@@H]2CC[C@@](C)(C2)C1=O,206.2496581
OC(=O)c1ccnc2ccccc12,148.4899647
Cl[Si](Cl)(Cl)Cc1ccccc1,193.2614768
CCC(=CC)CC,213.4289886
Cc1cccc(Br)c1,189.2918549
CC(=O)Nc1ccc(F)cc1,179.0352203
OS(=O)(=O)O[N][O],206.5803554
[nH]1ccc2cccnc12,169.5284589
Cc1ccc(CO)cc1C,192.6596957
CC(C)C#N,271.6499011
CCCCCCCCCCCCCCCCCCCCBr,231.1266249
CC(C)COC(=O)Cl,256.93105
CSCCl,210.73572
Nc1c(Cl)cccc1Cl,172.4507684
Clc1ccccc1CC#N,193.060674
Fc1ccccc1c1ccccc1,170.5694964
CC(=O)OCC=C,226.1667938
O=[P@]12O[P@]3(=O)O[P@](=O)(O1)O[P@](=O)(O2)O3,268.0574121
Cc1ccccc1CC#N,197.0233933
O=C(Nc1ccccc1)c1ccccc1,160.1453169
Cc1ccnc(c1)c1cc(C)ccn1,164.9419957
ClB(Cl)Cl,222.278748
Oc1c(Br)cc2c(Oc3c(Br)c(O)c(Br)cc3[C@@]32OC(=O)c2ccccc32)c1Br,157.1163309
OCCCCCCCCC=C,226.146086
Nc1ccc(Cl)cc1Cl,167.6264792
Brc1cc(Br)cc(Br)c1,185.8079249
[O]N1C=CCC=C1C1=CCC=CN1[O],154.4086296
O=C1CCCc2ccccc12,176.6713939
CCOC(=O)c1ccccc1C,179.9953091
C/C(=N/[Si](C)(C)C)/O[Si](C)(C)C,212.7801443
OP(=O)(O)O,259.9230129
CCC/C=C\CCC,220.2387163
COc1ccc2C(=O)CCCc2c1,169.2121944
Sc1ccc(cc1)c1ccc(S)cc1,151.0715367
CC(C)(C#N)C#N,269.2195588
BrCC1OCCO1,233.4929614
CC(=O)c1ccc2ccccc2c1O,145.4051305
Cc1ccccc1N=C=O,182.9778593
COC(=O)c1ccc(c(N)c1)C(=O)OC,142.7670826
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,172.5191668
COc1cccc(c1)C(F)(F)F,181.62997
N#Cc1cccc(c1)C#N,181.3877515
COC(=O)c1ccc(OC)cc1,175.7884887
ClCCc1ccccc1,199.7925905
c1cnn2ccnc2c1,157.2405777
Cc1cc2nc3c(=O)[nH]c(=O)nc3n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C,127.974813
CC(C)(C)c1ccc(C=O)cc1,174.1513178
O=C(n1ccnc1)n1ccnc1,174.1952434
CCOC(=O)/C=C(/C)\N,181.3864965
OC(=O)CCCCCCCCCCCC(=O)O,248.4734837
COCCOCCOC,246.6687678
SCCCCl,212.8880758
CC(=O)Oc1ccccc1C(=O)O,194.0301754
Cc1cccc(c1)N=C=O,184.0195243
NCCCO,230.5995174
C[C@@H](N)c1ccccc1,196.7523094
Nc1ccnc(Cl)c1,189.6351023
CC(=O)O[C@H]1CC(=O)N1,233.7414549
Clc1sccc1,182.8617702
Nc1ccc2[nH]ncc2c1,155.2243913
OC(=O)c1ccc(Cl)c(c1)N(=O)=O,170.7131959
CC(=O)c1sccc1,170.3385731
ClC(=O)OC[C@@H]1c2ccccc2c2ccccc12,162.1458156
CCCc1ccccc1,199.0527574
Nc1ccc(Cl)nc1,167.2148333
CC(=O)Nc1ccc(O)cc1,172.0485351
Fc1ccc(CBr)cc1,186.2271009
C=Cc1ccccc1,168.4754988
CN1CCCC1,214.645101
CCCCc1occc1,200.7903298
C[C@H]1CCCCN1,210.843024
CC(C)CCN,230.6559932
COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(=C)C,143.7058361
OC(=O)C[C@@H](c1ccccc1)c1ccccc1,188.2244621
O=C(/C=C/c1ccccc1)c1ccccc1,146.5051537
Nc1ccc(cc1)C(=O)c1ccccc1,151.2133538
OCCCCCc1ccccc1,197.2191761
Cc1ccnc(Br)c1,188.0048339
OC[C@H]1OC(=O)[C@H](O)[C@H](O)[C@@H]1O,228.0173178
ClC(Cl)(Cl)OC(=O)OC(Cl)(Cl)Cl,236.6512142
CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,198.6662119
OC(=O)CCl,250.4087215
C=Cc1ccc(cc1)c1ccccc1,151.9876999
Nc1cc(Br)ccn1,174.65458
Fc1ccc(cc1)C(=O)C(F)(F)F,172.8322938
OC[C@@H](Cl)CCl,253.8179779
COC(=O)c1ccc(Cl)nc1,179.4129807
Nc1c(F)c(F)c(F)c(F)c1F,187.2173102
BrCCN1C(=O)c2ccccc2C1=O,170.5393759
CCCC(=O)N,240.1119263
Nc1ccc(cc1)C(=O)O,169.1651312
CC(=O)c1ccc(cc1)c1ccccc1,157.1671592
COc1ccc(N)c(c1)C(=O)O,167.4978398
CC(=O)c1ccc(cc1)C(F)(F)F,180.7332597
COC(OC)c1ccccc1,200.5167359
C/C=C/c1ccccc1,166.0564517
CC(C)(C)OC(=O)Nc1ccc(cc1)B1OC(C)(C)C(C)(C)O1,172.1363864
FC(F)(F)C(=O)c1c2ccccc2cc2ccccc12,120.6172699
CC(=O)c1oc2ccccc2c1,157.2587755
N[C@@H](Cc1cccc2ccccc12)C(=O)O,154.9501699
O=N(=O)c1ccc(SSc2ccc(cc2)N(=O)=O)cc1,137.9967592
CCOC(=O)CP(=O)(OCC)OCC,245.3139759
NC(=O)c1ccccc1,189.9218739
C#CC1=CCCCC1,185.8229852
CC(=O)CC(=O)c1ccccc1,174.7807093
O=C1CCC(=O)C1,192.3177033
NC(=O)CI,191.6054806
Fc1ccc(Br)nc1,180.9905383
O=C1COCCN1,231.968742
CCOC(=O)c1ccc(N)cc1,167.0893315
COCOC,268.3736766
OCC1CC1,250.5197906
CN1CCCC1=O,224.6406919
C[C@@H](O)CN,234.827673
CC(C)N(=O)=O,228.938501
Nc1cccc(=O)[nH]1,160.9121329
Clc1ccc(Br)cc1,182.8680453
Cc1cccc2nccnc12,155.5350082
c1ccc(cc1)c1cc(cc(c1)c1ccccc1)c1ccccc1,163.498725
CC(=O)OOC(C)(C)C,250.1351275
CCc1cccc(CC)c1N,177.0039737
CC(C)c1ccc(C)cc1O,186.0714787
C[C@@H]1[C@@H](O)C[C@@H]2C[C@H]1C2(C)C,235.6898704
C/C=C/C(=O)N,205.4690369
CC(C)(C)N,224.9720166
Nc1cccc2cccnc12,140.075069
N1c2ccccc2C=Cc2ccccc12,136.9368965
CCCCC(=O)OC,256.8538664
Fc1c(F)c(F)c(P(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,170.8619156
CCOC=O,257.1569533
OC(=O)c1c(F)c(F)c(C(=O)O)c(F)c1F,166.4461347
BrCc1ccccc1Br,180.2155647
COc1ccc(cc1OC)C(=O)O,170.0091308
Fc1ccc(SC(F)(F)F)cc1,194.8509571
Fc1ccc(Br)c2ccccc12,152.4426439
Cc1cc(C)c(C=O)c(C)c1,169.7003964
[O]N1C=C[C@H](C=C1)c1ccccc1,145.5205921
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,232.6771997
Fc1ccc(C=O)cc1,178.3374303
FC(F)(F)C(=O)OC(=O)C(F)(F)F,231.7095808
COC(=O)c1ccc(I)cc1,168.7553679
O=S(=O)(NS(=O)(=O)c1ccccc1)c1ccccc1,187.5775003
COc1ccccc1,186.790604
CN(C)C(=O)c1ccc(F)cc1,189.5485061
O=Cc1cccnc1,178.4516369
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,165.5594645
Nc1ccc(cc1)C#N,169.565482
C1COC1,247.8497398
CC(=O)CC(=O)OC(C)(C)C,220.3008396
Cc1ccc(Br)nc1,183.1730146
COc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,172.4677111
Ic1ccc(cc1)C#N,168.7164623
Cn1cncc1Cl,207.2794004
CCOC(=O)[C@H]1CCCNC1,215.3705014
Cl[Si](Cl)(Cl)c1ccccc1,192.7713923
CS(=O)(=O)C=C,218.6078204
O=N(=O)c1ccc(/C=C/C(=O)c2ccccc2)cc1,144.0886166
ClC(=O)CCCC(=O)Cl,227.9231915
CC(C)C(=O)OC(=O)C(C)C,232.2686913
COc1ccc(C=O)cn1,169.7411845
CC(=O)c1ccc(Cl)cc1,172.7337749
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,239.014413
C[C@@]12CC[C@H]3[C@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,179.5372275
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,149.5736727
CC(=O)Nc1ccccc1,182.5599384
CC(C)c1cc(C(C)C)c(C(=O)O)c(c1)C(C)C,184.977103
Cl[Si](Cl)(Cl)C1CCCCC1,248.0574452
COC(=O)c1ccc2ccccc2c1,152.7833813
ClC(Cl)(Br)C(Cl)(Cl)Br,203.3110335
COC(=O)c1cccc(C)c1,180.4257802
COC(=O)[C@@H](N)CC(C)C,232.2737114
NC1CCC1,229.8276813
OC(=O)c1ccccc1c1ccccc1,168.3970602
CC(=O)C(=O)C,171.8715776
CC(C)[C@@H](NC(=O)OC(C)(C)C)C(=O)O,228.3191497
CC1([C@@H](C=C(C=C1)S(=O)(=O)O)[C@]1(C)C[C@H](N)C[C@](C)(CN)C1)C,162.9320843
ClC(=O)N1CCCC1,230.6679158
OC(=O)c1ccccn1,189.3188378
Clc1ccc(Cl)c(Br)c1,181.144278
Nc1cccc(Br)c1,175.2582436
Fc1ccc(CCCl)cc1,192.0987027
NC(=O)c1ccccc1N,168.1717845
N[C@@H](CC(=O)O)C(=O)O,218.341129
CCS(=O)(=O)Cl,228.5161875
Fc1c(F)c(F)c(c(F)c1F)S(=O)(=O)Cl,177.8071852
C=CCC#N,229.3451269
OC(=O)c1ccnc(Cl)c1,176.5678549
C[Si](C)(C)OC1=CCCCC1,199.1318235
C=CCN=C=O,227.5222132
O=c1cc(oc2c1ccc1ccccc21)c1ccccc1,146.906132
N#Cc1ccc(Oc2ccccc2)cc1,176.9299276
CCOC(=O)C#C,218.3405015
Brc1ccc[nH]c1=O,158.0375141
Cc1ccc(cc1)C(=O)/C=C/c1ccc(F)cc1,146.1230008
OC(=O)c1ccc2ncccc2c1,157.3108587
O(P(Oc1ccccc1)Oc1ccccc1)c1ccccc1,180.723847
CC(C)OC(=O)Cl,258.8066744
Nc1ccccc1F,179.2096678
CCC#C[C@@H](O)CC(C)C,228.4973622
CCC(=O)c1cccc(C)c1,176.5596973
Cc1ccc(cc1)C(=O)C(F)(F)F,169.5874448
Nc1cc(Cl)ccc1O,174.2805846
Oc1cccc(O)c1N(=O)=O,137.5261275
CC/C=C(\C)/C=O,192.4155947
OC(=O)C(=O)c1ccccc1,161.830806
Brc1cnc2ccccc2c1,157.9069923
Cc1cccc(c1)C(F)(F)F,194.6840397
CCOC(=O)OCC,273.9421915
O=C1Nc2ccccc2C1=O,143.0450691
CCOC(OCC)OCC,256.1761567
C[Si](C)(C)C#C,237.8152433
C[C@@H](N)C1CCCCC1,226.6248754
Cc1ccc(Cl)c(Cl)c1,184.9394525
CCCCCCN,230.8812689
CSc1ccc(cc1)C(=O)C,153.6386761
OCCCCc1ccccc1,197.6854153
OC(=O)c1nccc2ccccc12,150.6900113
Cc1[nH]ncc1Br,208.6354473
Br[C@H]1CCCCCCCCCCC1=O,195.3793197
SCCS,206.521997
CC(C)(C)c1cc(C=O)cc(c1)C(C)(C)C,171.831417
BrCC(=O)c1ccccc1,174.6577175
C1CCSC1,207.6766136
CCCc1ccccn1,194.9770864
OCCNc1ccccc1,176.0940856
Clc1cc(Br)ccn1,190.8468222
s1cccc1,193.7396387
O=N(=O)c1ccc(cc1)C(=O)Cl,168.1617443
COC(=O)c1cccc(c1)c1ccc(O)cc1,155.1999184
O=C1CCCCC1,209.3552002
OC(=O)C(F)(F)F,250.9490067
Clc1ccc(cc1)C#C,170.5105105
COc1cccc2ccccc12,155.6862379
Clc1cccnc1Cl,184.5560445
Cc1ccc(Cl)cc1Cl,186.2421612
Oc1ccccc1Cl,183.8827273
CS(=O)(=O)OS(=O)(=O)C,276.8237128
O=C(Oc1ccccc1)c1ccccc1,171.9776266
CC1(CC1)C(=O)O,248.6730316
N[C@@H](CO)Cc1ccccc1,199.7982381
O=C(/C=C/C=C/c1ccc2OCOc2c1)N1CCCCC1,133.6267865
FC1CCCCC1,263.2218277
CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,211.2640825
NC1=CC(=O)CCC1,180.3918948
CC(=O)NCCC(=O)O,226.2810004
Clc1ccccc1,194.5127298
COc1cscc1,178.2056534
Cc1ccccn1,195.539962
CNCCO,228.1723125
Cc1ccc(O)c(C=O)c1,162.0253338
OS(=O)(=O)c1ccc(Cl)cc1,184.9306674
CC(=C)C(=O)O,207.6464932
CC(=O)c1c(C)cc(C)cc1C,175.5048547
NC(=O)c1cccnc1,192.7732748
OC(=O)Cc1cccc2ccccc12,156.6124412
OC(=O)[C@H]1CCCN1,219.5666541
FC(F)(F)c1ccc(Cl)nc1,191.9782209
CCOP(=O)(OCC)OCC,264.6287029
NC[C@@H](O)CO,237.9495303
CN(C)c1ccc(N)cc1,154.8842814
Br[C@H]1CCOC1=O,221.965621
OC(=O)c1coc(=O)cc1,167.5982413
[nH]1ccc2ncccc12,171.3174871
Sc1ccccc1Cl,177.3647913
Oc1c(ccc2ccccc12)N=O,127.6416057
CC(C)(CCl)C(=O)O,243.7307707
CNc1ccccn1,170.7113134
COc1ccc(SC)cc1,180.4916687
CC(=O)Oc1ccccc1,197.1363449
COC(CBr)OC,231.5006203
CC(=O)CCCO,219.698431
Nc1n[nH]c(n1)C(=O)O,173.3273984
Clc1ccc(C=O)cc1,170.5638488
Oc1ccc(Br)cc1,177.5097459
CCCCC/C=C/C(=O)C,192.3126832
CCC(C)(C)Cl,252.9388378
C[Si](C)(C)CCOCCl,243.4766295
OC(=O)c1cccc(n1)C(=O)O,188.8714239
OC(C(F)(F)F)C(F)(F)F,283.842401
Clc1ccc2NC(=O)C(=O)c2c1,136.4719123
C[C@@]12CC[C@H]3[C@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,180.6014828
OCCCCCCCCCC#C,238.3693338
ClC(=O)[C@@](Cl)(c1ccccc1)c1ccccc1,180.5073564
CCc1ccc(Br)cc1,186.7096554
CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(C)(C)C,197.1281873
Oc1ccccc1C=O,166.1832085
O[C@H]1CC[C@@H](CC1)C(=O)O,235.5737812
FC(F)(F)c1cccc(c1)C(=O)c1cccc(c1)C(F)(F)F,171.9807641
CCOC(CBr)OCC,231.7365637
CCCCCCCCCCCCCl,253.3479736
Cc1ccc(nc1)c1ccc(C)cn1,160.2996841
Cc1cccc(N)c1C,178.4064563
Oc1ccc(cc1)C#N,179.7455605
CCN(CC)c1ccc2c(cc(=O)oc2c1)C,141.3062417
COC(=O)CS(=O)(=O)c1ccc(C)cc1,189.086032
C[C@@H](O)CNC[C@@H](C)O,224.0269881
Oc1c(Br)cc(Br)cc1C=O,153.9656082
COC(=O)c1occc1,182.2160634
OCCCCO,234.6588731
C[S@@]([O])c1ccccc1,182.0830315
OC(=O)c1ccc(CBr)cc1,177.2675274
Nc1c(F)cccc1N(=O)=O,144.6000364
CC(C)NC(C)C,215.1107127
NCCS(=O)(=O)O,233.6467011
CC(=C)C(=C)C,181.6067522
[nH]1cccc1,203.977448
CCOC(=O)C(=O)C,188.0820176
C=CCOc1ccc(C=O)cc1,167.3221373
O=Cc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,163.7647888
C1C[CH][CH]CC[CH][CH]1,180.6930991
CC#C[Si](C)(C)C,232.0559657
CCOC(=O)c1cocn1,199.7279571
CCCCCCCCCC,259.4197507
Fc1nc(F)c(F)c(F)c1F,195.2726432
Cc1cccnn1,176.6412735
ClN1C(=O)c2ccccc2C1=O,167.5587082
BrB(Br)Br,188.8350284
O=c1c2ccccc2oc2ccccc12,152.5122974
Clc1ccc(cc1)C(=O)/C=C/c1ccccc1,145.1673046
COc1ccc(I)cc1,174.4901726
CCO[Si](CCCN)(OCC)OCC,227.2492468
C1c2ccccc2c2ccccc12,162.2619047
O=c1c2ccccc2[nH]c2ccccc12,141.0408054
CC(=O)c1ccccc1O,170.2877448
Clc1c2ccccc2c(C=O)c2ccccc12,116.0923025
ClC(Cl)(Cl)Cl,230.8216555
Nc1ccccc1N,175.9246582
O=c1c2ccccc2sc2ccccc12,140.8149021
COc1ccc2NC(=O)C(=O)c2c1,130.1315614
COC(=O)CCBr,235.521698
FC(F)(F)C(=O)OCC=C,225.4664937
Cc1ccc(cc1)C(=O)Cl,174.2868597
COC(=O)c1ccccc1,187.2235852
OC(=O)[C@H]1CCCCN1,206.8922273
CC(C)(C)OC(=O)N1CCC(CC1)C(=O)O,207.3973721
BrCc1ccc(CBr)cc1,175.1628623
Cc1ccc(N)nc1,171.1279794
Nc1ccc(Cl)cc1,170.1001196
O[C@H]1CCOC1,235.1006394
Cc1sc(N)nn1,189.9356791
Nc1cccc2CCCCc12,178.8237498
CS(=O)(=O)c1ccc(cc1)C(=O)O,184.7204518
Brc1cocc1,201.1310672
Nc1ccc(Cl)cc1Br,166.7372989
CNC(=S)NC,188.0908027
BrCCCC=C,221.2979514
ClC(=O)C=C,202.723685
CC1(C)[C@H]2CC=C(C=O)[C@@H]1C2,181.0859197
CCCCCCCC/C=C/CCCCCCCC(=O)O,214.1066983
COc1cccc(OC)c1,185.950997
OC(=O)Cc1ccc(F)cc1,194.0013099
OC(=O)c1ccc2cc(ccc2c1)C(=O)O,147.0102985
Fc1ccc(cc1)C(=O)Cc1ccccc1,168.2916387
CC(=O)c1ccc(cc1)C1CCCCC1,174.9325665
Clc1nc(nc(n1)c1ccccc1)c1ccccc1,160.5488052
Nc1cccc(Cl)c1,176.2145673
C[C@@H](Br)[C@@H](C)Br,213.8036115
O=C(Cc1ccccc1)Cc1ccccc1,180.5688523
CC(=CCC/C(=C/C=O)/C)C,175.9315608
CCOC(=O)[C@@H](C#N)c1ccccc1,197.1752505
c1ccc(cc1)/C=N/c1ccccc1,150.3586865
Cc1ccc(cc1)N(=O)=O,173.8789788
CC/C=C/C,221.0419278
Fc1ccc(cc1)C(=O)/C=C/c1ccccc1,146.6865038
Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,155.6561175
CN(C1CCCCC1)C1CCCCC1,198.4578789
OC(=O)c1ccc(I)cc1,167.8881504
OC(=O)CC(=C)C(=O)O,202.5975557
OC(=O)c1cc(ccc1O)c1ccc(F)cc1F,162.9540472
Cl[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,236.9486534
CC(=C)c1ccccc1,172.7569928
CC1=CC(=O)CC(C)(C)C1,188.5181363
O=N(=O)c1ccsc1Cl,163.8783679
CN(C)C(=N)N(C)C,211.6889061
OC(=O)c1ccc(C=C)cc1,161.9795257
FC(F)(F)c1cccc(c1)C#N,188.0951952
CC(C)C(=O)c1ccccc1,180.92967
CCOC(=O)c1ccccc1N,154.8572985
C[C@H](O)C(=O)O,234.7555095
CCOP(=O)(CC#N)OCC,263.5042068
COC(=O)C(Cl)C(=O)OC,230.7557671
Oc1ccc(CC#N)cc1,183.8450768
COc1cc(Br)ccc1O,177.7287466
Oc1ccc2c(Oc3cc(O)ccc3[C@@]32OC(=O)c2ccccc32)c1,160.2632886
CCOC(=O)Cc1ccccn1,199.3483141
Cc1ccc(Cl)nn1,178.2903671
CC#CCBr,208.643605
Cc1ccc(I)cc1,180.7043942
CCC[C@@H](O)C#C,239.4499043
CO[Si](C)(C)c1ccccc1,196.9468372
S(Sc1ccccn1)c1ccccn1,168.1153087
C1CCC=CC1,218.6592761
Cc1ccc(N)c(C)c1,174.025816
CC(C)c1cnccn1,184.1236908
CCC(=O)OC(=O)CC,232.1287568
Cc1ccc(I)c(C)c1,181.0018335
Fc1ccccc1,197.9477141
o1cccn1,220.49976
Clc1cncc(Cl)c1,184.6702511
COc1nccnc1CC(C)C,177.9251569
NCC=C,217.6031785
NC(=O)Cc1ccccc1,194.6765096
CC(C)(O)C#C,241.975628
Oc1ccccc1N(=O)=O,166.4480173
C(NCc1ccccc1)c1ccccc1,192.8397908
O=Cc1c2ccccc2cc2ccccc12,119.0070819
CC(C)(C)OC(=O)N1CCC[C@H]1CN,212.3728909
C/C(=C(\C)/N=O)/NO,151.0790668
CC(=O)CC(=O)C,201.1022018
O=C[C@@H]1CCC=CC1,199.4317728
N#Cc1ccccn1,187.6113858
ClCC(=O)Cl,217.7330728
Cn1cncn1,229.5697751
CC(C)(C)C(=O)Cl,228.3561727
[NH][C](c1ccccc1)c1ccccc1,172.0190422
CCOC(=O)CC(=O)c1ccccc1,177.0654695
o1cccc1,207.5586419
CC(C)(C)OC(=O)NN,243.4860422
